Study	Study_accession	Sample_type	Sample_group	Eager_label	Secondary_sample_accession	Run_accession	Sample_alias	Host	Country	Age_BP	avg_gc	avg_rl	No_reads_no_human	V22	Full
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355792	SRS7967581	SRR13355792	Jewbury8813	Human	United Kingdom	800	54	99.1881226320805	430230		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355794	SRS7967579	SRR13355794	Jewbury8811	Human	United Kingdom	800	52	102.960544564153	255250		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355796	SRS7967577	SRR13355796	Jewbury8839	Human	United Kingdom	800	54	93.3758684846424	2176780		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355797	SRS7967576	SRR13355797	Jewbury8838	Human	United Kingdom	800	50	81.2819745263851	2490420		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355798	SRS7967575	SRR13355798	Jewbury8835	Human	United Kingdom	800	50	98.8941689306599	4216002		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355799	SRS7967574	SRR13355799	Jewbury8830	Human	United Kingdom	800	55	96.8216091540129	2055055		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355800	SRS7967573	SRR13355800	Jewbury8822	Human	United Kingdom	800	49	99.2536617833073	2716436		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355801	SRS7967572	SRR13355801	Jewbury8815	Human	United Kingdom	800	47	95.6041164365756	2519655		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355802	SRS7967571	SRR13355802	Jewbury8857	Human	United Kingdom	800	53	101.042374475625	621931		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355803	SRS7967570	SRR13355803	Jewbury8856	Human	United Kingdom	800	50	97.8846965668439	514512		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355804	SRS7967569	SRR13355804	Jewbury8855	Human	United Kingdom	800	53	92.4360133625318	403217		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355805	SRS7967568	SRR13355805	Jewbury8810	Human	United Kingdom	800	53	111.147377405212	367899		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355806	SRS7967567	SRR13355806	Jewbury8844	Human	United Kingdom	800	52	92.9112894700351	728369		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355807	SRS7967566	SRR13355807	Jewbury8843	Human	United Kingdom	800	53	93.6368741056057	550652		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355808	SRS7967565	SRR13355808	Jewbury8840	Human	United Kingdom	800	44	94.9355546420633	656820		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355809	SRS7967564	SRR13355809	Jewbury8834	Human	United Kingdom	800	47	94.7238315549628	431856		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355810	SRS7967563	SRR13355810	Jewbury8833	Human	United Kingdom	800	54	96.9537342980032	140428		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355811	SRS7967562	SRR13355811	Jewbury8831	Human	United Kingdom	800	54	94.3638791244498	507795		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355812	SRS7967561	SRR13355812	Jewbury8829	Human	United Kingdom	800	52	89.9319368767232	442119		Calculus - Ancient
Farrer2021	PRJNA688065	calculus	ancient_calculus	SRR13355813	SRS7967560	SRR13355813	Jewbury8827	Human	United Kingdom	800	54	116.12955649237	405630		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	modern_calculus	VLC001.A0101	ERS3774485	ERR3579819	VLC001.A0101	Human	Spain	7	53	114.885146097166	33949495		Calculus - Industrial
FellowsYates2021	PRJEB34569	calculus	modern_calculus	VLC002.A0101	ERS3774486	ERR3579820	VLC002.A0101	Human	Spain	7	59	95.0141571742468	15692609		Calculus - Industrial
FellowsYates2021	PRJEB34569	calculus	modern_calculus	VLC003.A0101	ERS3774487	ERR3579821	VLC003.A0101	Human	Spain	7	57	100.603751606363	26009072		Calculus - Industrial
FellowsYates2021	PRJEB34569	calculus	modern_calculus	VLC004.A0101	ERS3774488	ERR3579822	VLC004.A0101	Human	Spain	7	57	105.438482000046	43171332		Calculus - Industrial
FellowsYates2021	PRJEB34569	calculus	modern_calculus	VLC005.A0101	ERS3774489	ERR3579823	VLC005.A0101	Human	Spain	7	52	103.124718323481	43984852		Calculus - Industrial
FellowsYates2021	PRJEB34569	calculus	modern_calculus	VLC008.A0101	ERS3774490	ERR3579824	VLC008.A0101	Human	Spain	7	59	121.868382997231	35657156		Calculus - Industrial
FellowsYates2021	PRJEB34569	calculus	modern_calculus	VLC009.A0101	ERS3774491	ERR3579825	VLC009.A0101	Human	Spain	7	58	118.600016225732	33551646		Calculus - Industrial
FellowsYates2021	PRJEB34569	calculus	modern_calculus	VLC010.A0101	ERS3774492	ERR3579826	VLC010.A0101	Human	Spain	7	61	107.317311146787	19036041		Calculus - Industrial
FellowsYates2021	PRJEB34569	calculus	non_human_primate	ABM006.A0101	ERS3774399	ERR3579699	ABM006.A0101	Gorilla	Cameroon	200	60	48.8457241072226	8022044		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	ABM007.A0101	ERS3774426	ERR3579701	ABM007.A0101	Chimpanzee	Cameroon	200	56	52.3341223909721	12948357		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	ABM007.A0101	ERS3774426	ERR3579700	ABM007.A0101	Chimpanzee	Cameroon	200	56	52.3341223909721	12948357		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	ABM008.A0101	ERS3774427	ERR3579703	ABM008.A0101	Chimpanzee	Cameroon	200	57	46.7858441937599	5014536		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	ABM008.A0101	ERS3774427	ERR3579702	ABM008.A0101	Chimpanzee	Cameroon	200	57	46.7858441937599	5014536		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	BAN001.A0101	ERS3774432	ERR3579704	BAN001.A0101	Neanderthal	Spain	66000	48	63.3651576642785	10031727		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	BIT001.A0101	ERS3774407	ERR3579706	BIT001.A0101	Gorilla	Democratic Republic of the Congo	200	61	60.8922972286579	23140918		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	BIT001.A0101	ERS3774407	ERR3579705	BIT001.A0101	Gorilla	Democratic Republic of the Congo	200	61	60.8922972286579	23140918		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	BSQ001.A0101	ERS3774476	ERR3579707	BSQ001.A0101	Human	Spain	200	51	61.9266015803478	10835969		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	CDC005.A0101	ERS3774412	ERR3579671	CDC005.A0101	Chimpanzee	Liberia	200	57	54.4685379961733	4520850		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	CDC005.A0101	ERS3774412	ERR3678173	CDC005.A0101	Chimpanzee	Liberia	200	57	54.4685379961733	4520850		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	CDC006.A0101	ERS3774413	ERR3579708	CDC006.A0101	Chimpanzee	Liberia	200	58	52.1120094184486	15059805		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	CDC007.A0101	ERS3774414	ERR3579709	CDC007.A0101	Chimpanzee	Liberia	200	61	47.8675172474333	15811628		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	CDC008.A0101	ERS3774415	ERR3579710	CDC008.A0101	Chimpanzee	Liberia	200	51	50.8850950142266	15034117		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	CDC009.A0101	ERS3774416	ERR3579711	CDC009.A0101	Chimpanzee	Liberia	200	53	52.8476079949146	14213285		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	CDC010.A0101	ERS3774417	ERR3579712	CDC010.A0101	Chimpanzee	Liberia	200	55	49.4491222214026	14979005		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	CDC011.A0101	ERS3774418	ERR3579672	CDC011.A0101	Chimpanzee	Liberia	200					Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	CDC011.A0101	ERS3774418	ERR3678174	CDC011.A0101	Chimpanzee	Liberia	200					Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	DJA002.A0101	ERS3774400	ERR3579713	DJA002.A0101	Gorilla	Cameroon	200	56	48.8863280790678	11923138		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	DJA006.A0101	ERS3774428	ERR3579716	DJA006.A0101	Chimpanzee	Cameroon	200	60	49.31137015761	13717400		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	DJA006.A0101	ERS3774428	ERR3579715	DJA006.A0101	Chimpanzee	Cameroon	200	60	49.31137015761	13717400		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	DJA007.A0101	ERS3774429	ERR3579718	DJA007.A0101	Chimpanzee	Cameroon	200	57	51.0445702859919	17350214		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	DJA007.A0101	ERS3774429	ERR3579717	DJA007.A0101	Chimpanzee	Cameroon	200	57	51.0445702859919	17350214		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	DLV001.A0101	ERS3774466	ERR3579719	DLV001.A0101	Human	Czech Republic	31000	56	64.1377886761248	802976		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	DLV002.A0101	ERS3774467	ERR3579720	DLV002.A0101	Human	Czech Republic	31000	62	77.291832349527	80978		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	EBO001.A0101	ERS3774401	ERR3579721	EBO001.A0101	Gorilla	Cameroon	200	57	45.9228374578196	15685590		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	EBO003.A0101	ERS3774402	ERR3579722	EBO003.A0101	Gorilla	Cameroon	200	59	48.2659979961384	20465485		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	EBO008.A0101	ERS3774430	ERR3579725	EBO008.A0101	Chimpanzee	Cameroon	200	57	53.7763373586025	11560138		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	EBO008.A0101	ERS3774430	ERR3579724	EBO008.A0101	Chimpanzee	Cameroon	200	57	53.7763373586025	11560138		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	EBO009.A0101	ERS3774431	ERR3579726	EBO009.A0101	Chimpanzee	Cameroon	200	57	48.7511717469032	3656293		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	EBO009.A0101	ERS3774431	ERR3579727	EBO009.A0101	Chimpanzee	Cameroon	200	57	48.7511717469032	3656293		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	ECO002.B0101	ERS3774458	ERR3579728	ECO002.B0101	Human	Spain	9500	50	45.4523990811848	12803881		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	ECO002.C0101	ERS3774459	ERR3579730	ECO002.C0101	Human	Spain	9500	50	45.7783085315339	11737186		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	ECO004.B0101	ERS3774460	ERR3579731	ECO004.B0101	Human	Spain	9300	51	49.6570853470417	10625711		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	ECO004.C0101	ERS3774461	ERR3579733	ECO004.C0101	Human	Spain	9300	53	48.0051455732368	9648099		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	ECO006.B0101	ERS3774462	ERR3579734	ECO006.B0101	Human	Spain	9300	61	58.7139910698686	10428066		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	ECO010.B0101	ERS3774463	ERR3579735	ECO010.B0101	Human	Spain	9000	50	45.3377668588242	12176991		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	EMN001.A0101	ERS3774464	ERR3579736	EMN001.A0101	Human	Spain	9000	55	63.0395845513938	12530166		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	ESA003.A0101	ERS3774471	ERR3579738	ESA003.A0101	Human	Morocco	300	56	60.662189056008	10092734		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	ESA004.A0101	ERS3774472	ERR3579739	ESA004.A0101	Human	Morocco	300	57	51.0629540252793	7797198		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	ESA006.A0101	ERS3774473	ERR3579740	ESA006.A0101	Human	Morocco	300	59	59.9490786728572	11193581		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	ESA007.A0101	ERS3774474	ERR3579741	ESA007.A0101	Human	Morocco	300	56	58.8937651208475	9847745		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	ESA008.A0101	ERS3774475	ERR3579742	ESA008.A0101	Human	Morocco	300	54	57.8377878417385	9081249		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	FDM001.A0101	ERS3774408	ERR3579744	FDM001.A0101	Gorilla	Democratic Republic of the Congo	200	58	50.3851249430958	4876620		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	FDM001.A0101	ERS3774408	ERR3579743	FDM001.A0101	Gorilla	Democratic Republic of the Congo	200	58	50.3851249430958	4876620		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	FUM001.A0101	ERS3774433	ERR3579745	FUM001.A0101	Neanderthal	Italy	49000	57	56.0654919176539	10054630		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	FUM002.A0101	ERS3774434	ERR3579746	FUM002.A0101	Neanderthal	Italy	48000	58	50.9961267594718	17096537		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	FUM003.A0101	ERS3774435	ERR3579748	FUM003.A0101	Neanderthal	Italy	48000	62	67.4996663204621	15568830		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	GDC002.A0101	ERS3774403	ERR3579749	GDC002.A0101	Gorilla	Unknown	200	56	54.7999981873624	11254318		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	GDC004.A0101	ERS3774404	ERR3579750	GDC004.A0101	Gorilla	Unknown	200	46	54.6427928231913	12254639		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	GDC005.A0101	ERS3774405	ERR3579751	GDC005.A0101	Gorilla	Unknown	200	52	49.6602390200419	9736171		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	GDN001.A0101	ERS3774436	ERR3579752	GDN001.A0101	Neanderthal	Italy	70000	58	61.7987235879771	15031980		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	GDN001.B0101	ERS3774437	ERR3579753	GDN001.B0101	Neanderthal	Italy	70000	57	48.6904182130256	15072773		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	GOY005.A0103	ERS3774438	ERR3579673	GOY005.A0103	Neanderthal	Belgium	42800	45	42.7334540147958	3480979		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	GOY006.A0102	ERS3774439	ERR3579674	GOY006.A0102	Neanderthal	Belgium	42800	45.3	47.7057979323918	38087556		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	GUE001.A0101	ERS3774440	ERR3579754	GUE001.A0101	Neanderthal	Spain	44000	60	72.983184545965	10739823		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	IBA001.A0101	ERS3774409	ERR3579756	IBA001.A0101	Gorilla	Democratic Republic of the Congo	200	49	61.5215363215866	12957157		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	IBA001.A0101	ERS3774409	ERR3579755	IBA001.A0101	Gorilla	Democratic Republic of the Congo	200	49	61.5215363215866	12957157		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	IBA002.A0101	ERS3774410	ERR3579758	IBA002.A0101	Gorilla	Democratic Republic of the Congo	200	55	62.507011016216	18979203		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	IBA002.A0101	ERS3774410	ERR3579757	IBA002.A0101	Gorilla	Democratic Republic of the Congo	200	55	62.507011016216	18979203		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	KNP001.A0102	ERS3774419	ERR3579761	KNP001.A0102	Chimpanzee	Uganda	200	52	74.3245784065244	16203524		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	KNP003.A0102	ERS3774420	ERR3579762	KNP003.A0102	Chimpanzee	Uganda	200	55	70.0314543045566	10374065		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	KNP004.A0102	ERS3774421	ERR3579765	KNP004.A0102	Chimpanzee	Uganda	200	55	72.2726344655318	184155		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	KNP005.A0102	ERS3774422	ERR3579767	KNP005.A0102	Chimpanzee	Uganda	200	51	77.8768033994971	11061401		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	KNP006.A0102	ERS3774423	ERR3579768	KNP006.A0102	Chimpanzee	Uganda	200	53	68.0941133528048	11133893		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	KNP007.A0102	ERS3774424	ERR3579769	KNP007.A0102	Chimpanzee	Uganda	200	53	75.5520043114651	9138425		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	KNP009.A0102	ERS3774425	ERR3579772	KNP009.A0102	Chimpanzee	Uganda	200	51	75.495880129087	11312369		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	LIS001.A0101	ERS3774477	ERR3579773	LIS001.A0101	Human	Portugal	300	55	60.3312650296295	10587420		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	LIS002.A0101	ERS3774478	ERR3579774	LIS002.A0101	Human	Portugal	300	57	53.3707245860188	11513766		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	LIS003.A0101	ERS3774479	ERR3579775	LIS003.A0101	Human	Portugal	300	52	59.0847045270878	10368277		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	LOB001.A0101	ERS3774406	ERR3579676	LOB001.A0101	Gorilla	Democratic Republic of the Congo	200	57	56.8732296117675	8757613		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	LOB001.A0101	ERS3774406	ERR3678175	LOB001.A0101	Gorilla	Democratic Republic of the Congo	200	57	56.8732296117675	8757613		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	MOA001.A0101	ERS3774465	ERR3678176	MOA001.A0101	Human	Ethiopia	4500	53	67.2335774906261	6720258		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	MOA001.A0101	ERS3774465	ERR3579677	MOA001.A0101	Human	Ethiopia	4500	53	67.2335774906261	6720258		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	MOA001.A0102	ERS3774465	ERR3579678	MOA001.A0102	Human	Ethiopia	4500	53	65.3164244435652	8431896		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	ancient_calculus	MOA001.A0102	ERS3774465	ERR3678177	MOA001.A0102	Human	Ethiopia	4500	53	65.3164244435652	8431896		Calculus - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTK001.A0101	ERS3774383	ERR3579679	MTK001.A0101	Gorilla	Rwanda	200	56	62.2398668555186	8254792		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTK001.A0101	ERS3774383	ERR3678178	MTK001.A0101	Gorilla	Rwanda	200	56	62.2398668555186	8254792		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTM001.A0101	ERS3774384	ERR3579776	MTM001.A0101	Gorilla	Democratic Republic of the Congo	201					Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTM002.A0101	ERS3774385	ERR3579777	MTM002.A0101	Gorilla	Democratic Republic of the Congo	202					Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTM003.A0101	ERS3774386	ERR3678179	MTM003.A0101	Gorilla	Democratic Republic of the Congo	203	54	65.1693018385426	34461699		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTM003.A0101	ERS3774386	ERR3579680	MTM003.A0101	Gorilla	Democratic Republic of the Congo	203	54	65.1693018385426	34461699		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTM004.A0101	ERS3774387	ERR3579778	MTM004.A0101	Gorilla	Democratic Republic of the Congo	204					Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTM005.A0101	ERS3774388	ERR3579779	MTM005.A0101	Gorilla	Democratic Republic of the Congo	205					Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTM006.A0101	ERS3774389	ERR3579780	MTM006.A0101	Gorilla	Democratic Republic of the Congo	206					Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTM008.A0101	ERS3774390	ERR3579781	MTM008.A0101	Gorilla	Democratic Republic of the Congo	207					Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTM009.A0101	ERS3774391	ERR3579782	MTM009.A0101	Gorilla	Democratic Republic of the Congo	208					Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTM010.A0101	ERS3774398	ERR3579681	MTM010.A0101	Gorilla	Democratic Republic of the Congo	200	51	57.9365552890627	9100932		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTM010.A0101	ERS3774398	ERR3678180	MTM010.A0101	Gorilla	Democratic Republic of the Congo	200	51	57.9365552890627	9100932		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTM011.A0101	ERS3774392	ERR3579682	MTM011.A0101	Gorilla	Democratic Republic of the Congo	200	45	69.3885701427046	4670557		Calculus (NHP) - Ancient
FellowsYates2021	PRJEB34569	calculus	non_human_primate	MTM011.A0101	ERS3774392	ERR3678181	MTM011.A0101	Gorilla	Democratic Republic of the Congo	200	45	69.3885701427046	4670557		Calculus (NHP) - Ancient
