Bin,symbol,size,color,fillcol,position
SRS473746.bin.r.51,2,1,#fea873,1,1
ERS6955162.bin.r.7,2,1,#fea873,1,1
ERS6955177.bin.r.10,2,1,#fea873,1,1
ERS1202869.bin.r.1,2,1,#fea873,1,1
ERS6955167.bin.r.2,2,1,#fea873,1,1
ERS6955181.bin.r.5,2,1,#fea873,1,1
ERS12516962.bin.r.70,2,1,#fea873,1,1
ERS12516962.bin.r.60,2,1,#fea873,1,1
ERS6955180.bin.r.2,2,1,#fea873,1,1
ERSX0004099.bin.r.1,2,1,#fea873,1,1
ERSX0004096.bin.r.2,2,1,#fea873,1,1
ERS6955177.bin.r.1,2,1,#fea873,1,1
ERS6955148.bin.r.2,2,1,#fea873,1,1
ERS6955150.bin.r.1,2,1,#fea873,1,1
ERS6955168.bin.r.6,2,1,#fea873,1,1
ERS6955135.bin.r.18,2,1,#fea873,1,1
ERS6955127.bin.r.4,2,1,#fea873,1,1
ERS6955118.bin.r.1,2,1,#fea873,1,1
ERS6955142.bin.r.21,2,1,#fea873,1,1
ERS6955174.bin.r.13,2,1,#fea873,1,1
ERS3774410.bin.r.1,2,1,#fea873,1,1
ERS6955179.bin.r.2,2,1,#fea873,1,1
ERS6955112.bin.r.2,2,1,#fea873,1,1
ERS6955161.bin.r.1,2,1,#fea873,1,1
ERS6955179.bin.r.3,2,1,#fea873,1,1
ERS12516985.bin.r.37,2,1,#fea873,1,1
ERS6955177.bin.r.5,2,1,#fea873,1,1
ERS6955178.bin.r.2,2,1,#fea873,1,1
ERS6955174.bin.r.6,2,1,#fea873,1,1
ERS3774438.bin.r.13,2,1,#fea873,1,1
GWHAQMQ00000000,2,1,#fea873,1,1
SEQF4595.2,2,1,#fea873,1,1
ERS6955114.bin.r.9,2,1,#fea873,1,1
ERS6955121.bin.r.10,2,1,#fea873,1,1
ERS6955165.bin.r.4,2,1,#fea873,1,1
ERS6955115.bin.r.7,2,1,#fea873,1,1
ERS1202864.bin.r.11,2,1,#fea873,1,1
ERS12516962.bin.r.57,2,1,#fea873,1,1
ERS4545906.bin.r.1,2,1,#fea873,1,1
ERS6955164.bin.r.5,2,1,#fea873,1,1
BritoIL_2016__WL.28.SA__bin.7,2,1,#fea873,1,1
ERS6955178.bin.r.1,2,1,#fea873,1,1
ERS6955160.bin.r.2,2,1,#fea873,1,1
ERS9656253.bin.r.4,2,1,#fea873,1,1
ERS9656247.bin.r.3,2,1,#fea873,1,1
ERS4545916.bin.r.2,2,1,#fea873,1,1
ERS6955130.bin.r.11,2,1,#fea873,1,1
ERS6955135.bin.r.10,2,1,#fea873,1,1
ERS6955180.bin.r.1,2,1,#fea873,1,1
ERS4545910.bin.r.2,2,1,#fea873,1,1
ERS6955165.bin.r.23,2,1,#fea873,1,1
ERS1202869.bin.r.9,2,1,#fea873,1,1
SRS3078201.bin.r.5,2,1,#fea873,1,1
SRS3078198.bin.r.6,2,1,#fea873,1,1
ERSX0004092.bin.r.2,2,1,#fea873,1,1
SRS11653560.bin.r.2,2,1,#fea873,1,1
SRS3078204.bin.r.2,2,1,#fea873,1,1
SRS3078201.bin.r.8,2,1,#fea873,1,1
SRS11653564.bin.r.1,2,1,#fea873,1,1
SRS3078115.bin.r.3,2,1,#fea873,1,1
SRS3078095.bin.r.9,2,1,#fea873,1,1
SRS3078115.bin.r.6,2,1,#fea873,1,1
SRS3078204.bin.r.19,2,1,#fea873,1,1
SRS3078181.bin.r.6,2,1,#fea873,1,1
SRS3078160.bin.r.6,2,1,#fea873,1,1
SRS3078095.bin.r.4,2,1,#fea873,1,1
ERS4042419.bin.r.2,2,1,#fea873,1,1
ERS4042419.bin.r.6,2,1,#fea873,1,1
SRS3078162.bin.r.6,2,1,#fea873,1,1
ERSX0004092.bin.r.1,2,1,#fea873,1,1
ERS3774480.bin.r.1,2,1,#fea873,1,1
SRS3078162.bin.r.10,2,1,#fea873,1,1
ERS6955133.bin.r.9,2,1,#fea873,1,1
ERS9656252.bin.r.5,2,1,#fea873,1,1
ERS3774386.bin.r.2,2,1,#fea873,1,1
ERS6955130.bin.r.12,2,1,#fea873,1,1
SEQF4384.1,2,1,#fea873,1,1
SEQF1330.1,2,1,#fea873,1,1
ERS1202869.bin.r.3,2,1,#fea873,1,1
ERS6955139.bin.r.9,2,1,#fea873,1,1
ERS4042419.bin.r.1,2,1,#fea873,1,1
ERS6955167.bin.r.19,2,1,#fea873,1,1
CMC004.B.bin.r.73,2,1,#fea873,1,1
GWHAQPF00000000,2,1,#fea873,1,1
ERS6955142.bin.r.26,2,1,#fea873,1,1
ERS6955165.bin.r.12,2,1,#fea873,1,1
CMC020.B.bin.r.32,2,1,#fea873,1,1
SRS15300786.bin.r.11,2,1,#fea873,1,1
CMC033.B.bin.r.80,2,1,#fea873,1,1
ERS3395771.bin.r.29,2,1,#fea873,1,1
ERS3774380.bin.r.16,2,1,#fea873,1,1
ERS3774486.bin.r.6,2,1,#fea873,1,1
ERS12516964.bin.r.51,2,1,#fea873,1,1
CMC021.B.bin.r.77,2,1,#fea873,1,1
HMP_2012__SRS043018__bin.33,2,1,#fea873,1,1
MGYG000298177,2,1,#fea873,1,1
ERS3395773.bin.r.4,2,1,#fea873,1,1
HMP_2012__SRS045197__bin.35,2,1,#fea873,1,1
ERS12516950.bin.r.32,2,1,#fea873,1,1
SRS3078097.bin.r.6,2,1,#fea873,1,1
SRS3078131.bin.r.2,2,1,#fea873,1,1
SRS3078115.bin.r.5,2,1,#fea873,1,1
CMC038.A.bin.r.48,2,1,#fea873,1,1
ERS12516962.bin.r.16,2,1,#fea873,1,1
SRS3078134.bin.r.1,2,1,#fea873,1,1
SRS3078204.bin.r.15,2,1,#fea873,1,1
SRS3078204.bin.r.17,2,1,#fea873,1,1
SRS3078134.bin.r.6,2,1,#fea873,1,1
SRS3078160.bin.r.3,2,1,#fea873,1,1
GWHAPUV00000000,2,1,#fea873,1,1
ERS6955174.bin.r.4,2,1,#fea873,1,1
ERS12516962.bin.r.18,2,1,#fea873,1,1
ERS6205398.bin.r.2,2,1,#fea873,1,1
ERS2985750.bin.r.11,2,1,#fea873,1,1
CMC023.A.bin.r.31,2,1,#fea873,1,1
CMC028.B.bin.r.55,2,1,#fea873,1,1
CMC038.B.bin.r.23,2,1,#fea873,1,1
CMC018.B.bin.r.51,2,1,#fea873,1,1
CMC018.B.bin.r.142,2,1,#fea873,1,1
CMC028.B.bin.r.82,2,1,#fea873,1,1
ERS3774456.bin.r.1,2,1,#fea873,1,1
ERSX0004093.bin.r.1,2,1,#fea873,1,1
SRS3078198.bin.r.5,2,1,#fea873,1,1
CMC018.B.bin.r.38,2,1,#fea873,1,1
ERS3774469.bin.r.2,2,1,#fea873,1,1
ERS3774464.bin.r.21,2,1,#fea873,1,1
ERS6955162.bin.r.10,2,1,#fea873,1,1
ERS4545916.bin.r.1,2,1,#fea873,1,1
ERS6955127.bin.r.7,2,1,#fea873,1,1
HMP_2012__SRS015470__bin.15,2,1,#fea873,1,1
GWHAPXJ00000000,2,1,#fea873,1,1
GWHARXB00000000,2,1,#fea873,1,1
MGYG000298740,2,1,#fea873,1,1
CMC009.B.bin.r.21,2,1,#fea873,1,1
GWHAPYY00000000,2,1,#fea873,1,1
GWHARXX00000000,2,1,#fea873,1,1
HMP_2012__SRS024561__bin.26,2,1,#fea873,1,1
CMC029.B.bin.r.10,2,1,#fea873,1,1
HMP_2012__SRS014476__bin.25,2,1,#fea873,1,1
GWHAPWR00000000,2,1,#fea873,1,1
HMP_2012__SRS053917__bin.9,2,1,#fea873,1,1
HMP_2012__SRS017691__bin.57,2,1,#fea873,1,1
HMP_2012__SRS018573__bin.26,2,1,#fea873,1,1
CMC026.B.bin.r.48,2,1,#fea873,1,1
HMP_2012__SRS018157__bin.34,2,1,#fea873,1,1
HMP_2012__SRS018145__bin.29,2,1,#fea873,1,1
ERS2985783.bin.r.6,2,1,#fea873,1,1
HMP_2012__SRS019073__bin.16,2,1,#fea873,1,1
ERS12516955.bin.r.51,2,1,#fea873,1,1
GWHARTO00000000,2,1,#fea873,1,1
CMC012.B.bin.r.58,2,1,#fea873,1,1
GWHARXL00000000,2,1,#fea873,1,1
GWHARYM00000000,2,1,#fea873,1,1
GWHARMC00000000,2,1,#fea873,1,1
GWHAPOV00000000,2,1,#fea873,1,1
GWHAQGH00000000,2,1,#fea873,1,1
GWHAQXG00000000,2,1,#fea873,1,1
GWHAQPV00000000,2,1,#fea873,1,1
GWHARBB00000000,2,1,#fea873,1,1
GWHARKP00000000,2,1,#fea873,1,1
GWHAPTS00000000,2,1,#fea873,1,1
GWHAQNH00000000,2,1,#fea873,1,1
HMP_2012__SRS015989__bin.9,2,1,#fea873,1,1
CMC021.B.bin.r.49,2,1,#fea873,1,1
ERS3395767.bin.r.23,2,1,#fea873,1,1
ERS12516990.bin.r.18,2,1,#fea873,1,1
ERS12516982.bin.r.13,2,1,#fea873,1,1
ERS2985755.bin.r.6,2,1,#fea873,1,1
HMP_2012__SRS014690__bin.16,2,1,#fea873,1,1
GWHAQSW00000000,2,1,#fea873,1,1
GWHAPSU00000000,2,1,#fea873,1,1
HMP_2012__SRS065099__bin.32,2,1,#fea873,1,1
ERS1202867.bin.r.8,2,1,#fea873,1,1
GWHARKE00000000,2,1,#fea873,1,1
CMC020.B.bin.r.1,2,1,#fea873,1,1
CMC031.B.bin.r.38,2,1,#fea873,1,1
ERS12516930.bin.r.16,2,1,#fea873,1,1
GWHAPRS00000000,2,1,#fea873,1,1
CMC040.B.bin.r.83,2,1,#fea873,1,1
ERS3774380.bin.r.10,2,1,#fea873,1,1
ERS6955144.bin.r.8,2,1,#fea873,1,1
ERS3774382.bin.r.2,2,1,#fea873,1,1
ERS6955168.bin.r.7,2,1,#fea873,1,1
ERS4545910.bin.r.1,2,1,#fea873,1,1
ERS6955164.bin.r.4,2,1,#fea873,1,1
ERS6955133.bin.r.1,2,1,#fea873,1,1
ERS9656250.bin.r.1,2,1,#fea873,1,1
GWHAPVR00000000,2,1,#fea873,1,1
HMP_2012__SRS024347__bin.1,2,1,#fea873,1,1
ERS6955164.bin.r.3,2,1,#fea873,1,1
ERS9656246.bin.r.3,2,1,#fea873,1,1
ERS4545910.bin.r.4,2,1,#fea873,1,1
MGYG000298490,2,1,#fea873,1,1
ERS9656250.bin.r.2,2,1,#fea873,1,1
ERS6955115.bin.r.12,2,1,#fea873,1,1
CMC046.B.bin.r.57,2,1,#fea873,1,1
HMP_2012__SRS015574__bin.15,2,1,#fea873,1,1
GWHAQNZ00000000,2,1,#fea873,1,1
HMP_2012__SRS018300__bin.33,2,1,#fea873,1,1
ERS12516970.bin.r.141,2,1,#fea873,1,1
HMP_2012__SRS013252__bin.24,2,1,#fea873,1,1
CMC039.B.bin.r.49,2,1,#fea873,1,1
HMP_2012__SRS019129__bin.16,2,1,#fea873,1,1
GWHAREQ00000000,2,1,#fea873,1,1
ERS2985749.bin.r.13,2,1,#fea873,1,1
MGYG000298651,2,1,#fea873,1,1
MGYG000298651,2,1,#fea873,1,1
HMP_2012__SRS019906__bin.27,2,1,#fea873,1,1
HMP_2012__SRS017007__bin.20,2,1,#fea873,1,1
GWHAPUO00000000,2,1,#fea873,1,1
HMP_2012__SRS016360__bin.2,2,1,#fea873,1,1
HMP_2012__SRS058808__bin.17,2,1,#fea873,1,1
HMP_2012__SRS015215__bin.5,2,1,#fea873,1,1
HMP_2012__SRS049318__bin.68,2,1,#fea873,1,1
HMP_2012__SRS023595__bin.108,2,1,#fea873,1,1
HMP_2012__SRS019125__bin.1,2,1,#fea873,1,1
HMP_2012__SRS063999__bin.19,2,1,#fea873,1,1
HMP_2012__SRS017227__bin.96,2,1,#fea873,1,1
HMP_2012__SRS015440__bin.35,2,1,#fea873,1,1
HMP_2012__SRS053917__bin.29,2,1,#fea873,1,1
HMP_2012__SRS015044__bin.24,2,1,#fea873,1,1
HMP_2012__SRS054430__bin.20,2,1,#fea873,1,1
CMC038.B.bin.r.56,2,1,#fea873,1,1
HMP_2012__SRS016541__bin.21,2,1,#fea873,1,1
HMP_2012__SRS023538__bin.18,2,1,#fea873,1,1
HMP_2012__SRS019607__bin.58,2,1,#fea873,1,1
ERS3774447.bin.r.9,2,1,#fea873,1,1
HMP_2012__SRS022083__bin.7,2,1,#fea873,1,1
HMP_2012__SRS055378__bin.31,2,1,#fea873,1,1
HMP_2012__SRS011126__bin.18,2,1,#fea873,1,1
HMP_2012__SRS015985__bin.23,2,1,#fea873,1,1
HMP_2012__SRS018665__bin.44,2,1,#fea873,1,1
HMP_2012__SRS021960__bin.16,2,1,#fea873,1,1
HMP_2012__SRS055401__bin.19,2,1,#fea873,1,1
HMP_2012__SRS024561__bin.53,2,1,#fea873,1,1
ERS12516932.bin.r.28,2,1,#fea873,1,1
ERS12516933.bin.r.2,2,1,#fea873,1,1
ERS3774380.bin.r.19,2,1,#fea873,1,1
HMP_2012__SRS058105__bin.8,2,1,#fea873,1,1
GWHARIG00000000,2,1,#fea873,1,1
HMP_2012__SRS014691__bin.2,2,1,#fea873,1,1
GWHAPMF00000000,2,1,#fea873,1,1
GWHAPNL00000000,2,1,#fea873,1,1
ERS12516954.bin.r.30,2,1,#fea873,1,1
GWHARQJ00000000,2,1,#fea873,1,1
GWHARTT00000000,2,1,#fea873,1,1
GWHAQWY00000000,2,1,#fea873,1,1
GWHARPC00000000,2,1,#fea873,1,1
GWHAQCX00000000,2,1,#fea873,1,1
GWHAPYC00000000,2,1,#fea873,1,1
GWHAQXJ00000000,2,1,#fea873,1,1
GWHAQDI00000000,2,1,#fea873,1,1
GWHARWG00000000,2,1,#fea873,1,1
GWHARPW00000000,2,1,#fea873,1,1
GWHARSN00000000,2,1,#fea873,1,1
GWHARGF00000000,2,1,#fea873,1,1
ERS12516934.bin.r.16,2,1,#fea873,1,1
GWHAQDH00000000,2,1,#fea873,1,1
GWHAREC00000000,2,1,#fea873,1,1
GWHAQXK00000000,2,1,#fea873,1,1
ERS3774379.bin.r.10,2,1,#fea873,1,1
HMP_2012__SRS054569__bin.4,2,1,#fea873,1,1
ERS12516952.bin.r.9,2,1,#fea873,1,1
GWHARGK00000000,2,1,#fea873,1,1
BritoIL_2016__W2.34.SA__bin.4,2,1,#fea873,1,1
MGYG000298030,2,1,#fea873,1,1
ERS12516990.bin.r.48,2,1,#fea873,1,1
CMC029.B.bin.r.38,2,1,#fea873,1,1
GWHARJV00000000,2,1,#fea873,1,1
GWHARSD00000000,2,1,#fea873,1,1
MGYG000298923,2,1,#fea873,1,1
MGYG000298923,2,1,#fea873,1,1
CMC038.B.bin.r.10,2,1,#fea873,1,1
GWHAPNA00000000,2,1,#fea873,1,1
GWHAQOL00000000,2,1,#fea873,1,1
GWHAQTX00000000,2,1,#fea873,1,1
GWHAROU00000000,2,1,#fea873,1,1
GWHARUJ00000000,2,1,#fea873,1,1
ERS12516990.bin.r.16,2,1,#fea873,1,1
BritoIL_2016__W3.23.SA__bin.8,2,1,#fea873,1,1
HMP_2012__SRS015985__bin.14,2,1,#fea873,1,1
GWHAQOJ00000000,2,1,#fea873,1,1
ERS12516990.bin.r.22,2,1,#fea873,1,1
GWHAQIU00000000,2,1,#fea873,1,1
CMC046.B.bin.r.54,2,1,#fea873,1,1
HMP_2012__SRS013946__bin.8,2,1,#fea873,1,1
GWHAPZZ00000000,2,1,#fea873,1,1
CM_periimplantitis__SP_381SPT_T016__bin.32,2,1,#fea873,1,1
GWHARYG00000000,2,1,#fea873,1,1
ERS3395769.bin.r.15,2,1,#fea873,1,1
ERS3774378.bin.r.17,2,1,#fea873,1,1
ERS3774380.bin.r.13,2,1,#fea873,1,1
GWHAPZE00000000,2,1,#fea873,1,1
ERS6955156.bin.r.10,2,1,#fea873,1,1
CMC024.B.bin.r.7,2,1,#fea873,1,1
ERS3774445.bin.r.1,2,1,#fea873,1,1
ERS6955130.bin.r.35,2,1,#fea873,1,1
ERS6955108.bin.r.12,2,1,#fea873,1,1
CMC038.B.bin.r.141,2,1,#fea873,1,1
ERS2985774.bin.r.7,2,1,#fea873,1,1
ERS6955132.bin.r.2,2,1,#fea873,1,1
ERS6955138.bin.r.11,2,1,#fea873,1,1
CMC011.B.bin.r.76,2,1,#fea873,1,1
ERS3774400.bin.r.2,2,1,#fea873,1,1
ERS3774379.bin.r.25,2,1,#fea873,1,1
ERS3774422.bin.r.15,2,1,#fea873,1,1
GWHAPTL00000000,2,1,#fea873,1,1
SRS4625239.bin.r.3,2,1,#fea873,1,1
ERS12516962.bin.r.48,2,1,#fea873,1,1
ERS3395773.bin.r.14,2,1,#fea873,1,1
HMP_2012__SRS016541__bin.5,2,1,#fea873,1,1
CMC022.B.bin.r.54,2,1,#fea873,1,1
ERS12516975.bin.r.12,2,1,#fea873,1,1
MGYG000298473,2,1,#fea873,1,1
ERS12516930.bin.r.29,2,1,#fea873,1,1
GWHAQBN00000000,2,1,#fea873,1,1
GWHARFI00000000,2,1,#fea873,1,1
GWHARQA00000000,2,1,#fea873,1,1
HMP_2012__SRS063603__bin.62,2,1,#fea873,1,1
ERS12516967.bin.r.52,2,1,#fea873,1,1
MGYG000298626,2,1,#fea873,1,1
MGYG000298626,2,1,#fea873,1,1
ERS1202863.bin.r.2,2,1,#fea873,1,1
GWHAPNH00000000,2,1,#fea873,1,1
ERS12516976.bin.r.49,2,1,#fea873,1,1
GWHAPMH00000000,2,1,#fea873,1,1
ERS12516968.bin.r.8,2,1,#fea873,1,1
CMC023.A.bin.r.3,2,1,#fea873,1,1
GWHAPYX00000000,2,1,#fea873,1,1
GWHARMO00000000,2,1,#fea873,1,1
GWHAQUX00000000,2,1,#fea873,1,1
GWHARWH00000000,2,1,#fea873,1,1
GWHAQYI00000000,2,1,#fea873,1,1
GWHAPMO00000000,2,1,#fea873,1,1
GWHARUW00000000,2,1,#fea873,1,1
GWHARBR00000000,2,1,#fea873,1,1
ERS1202867.bin.r.7,2,1,#fea873,1,1
HMP_2012__SRS023958__bin.23,2,1,#fea873,1,1
HMP_2012__SRS019125__bin.25,2,1,#fea873,1,1
ERS12516949.bin.r.4,2,1,#fea873,1,1
ERS12516964.bin.r.25,2,1,#fea873,1,1
ERS12516955.bin.r.52,2,1,#fea873,1,1
GWHARVN00000000,2,1,#fea873,1,1
GWHARBE00000000,2,1,#fea873,1,1
GWHAQEL00000000,2,1,#fea873,1,1
GWHARUD00000000,2,1,#fea873,1,1
HMP_2012__SRS022530__bin.20,2,1,#fea873,1,1
GWHARWX00000000,2,1,#fea873,1,1
GWHAQQQ00000000,2,1,#fea873,1,1
ERS3774379.bin.r.5,2,1,#fea873,1,1
CMC025.B.bin.r.15,2,1,#fea873,1,1
CMC016.B.bin.r.74,2,1,#fea873,1,1
CMC021.B.bin.r.92,2,1,#fea873,1,1
CMC018.B.bin.r.127,2,1,#fea873,1,1
ERS12516947.bin.r.16,2,1,#fea873,1,1
ERS12516931.bin.r.28,2,1,#fea873,1,1
MGYG000298608,2,1,#fea873,1,1
MGYG000298608,2,1,#fea873,1,1
CMC030.B.bin.r.21,2,1,#fea873,1,1
MGYG000298464,2,1,#fea873,1,1
CMC025.B.bin.r.19,2,1,#fea873,1,1
MGYG000298171,2,1,#fea873,1,1
MGYG000298171,2,1,#fea873,1,1
CMC038.B.bin.r.67,2,1,#fea873,1,1
ERS12516935.bin.r.41,2,1,#fea873,1,1
CMC045.B.bin.r.41,2,1,#fea873,1,1
HMP_2012__SRS020220__bin.27,2,1,#fea873,1,1
ERS12516992.bin.r.12,2,1,#fea873,1,1
ERS12516962.bin.r.91,2,1,#fea873,1,1
HMP_2012__SRS016541__bin.16,2,1,#fea873,1,1
FerrettiP_2018__CA_C10015IS2247SA_t1M15__bin.1,2,1,#fea873,1,1
CMC022.B.bin.r.17,2,1,#fea873,1,1
HMP_2012__SRS042984__bin.12,2,1,#fea873,1,1
ERS12516930.bin.r.12,2,1,#fea873,1,1
GWHAQXN00000000,2,1,#fea873,1,1
GWHARCC00000000,2,1,#fea873,1,1
GWHARHK00000000,2,1,#fea873,1,1
GWHAQSN00000000,2,1,#fea873,1,1
HMP_2012__SRS020226__bin.48,2,1,#fea873,1,1
MGYG000298061,2,1,#fea873,1,1
MGYG000298061,2,1,#fea873,1,1
GWHARKH00000000,2,1,#fea873,1,1
GWHARFY00000000,2,1,#fea873,1,1
GWHAQRO00000000,2,1,#fea873,1,1
GWHARFV00000000,2,1,#fea873,1,1
GWHARPD00000000,2,1,#fea873,1,1
GWHARMI00000000,2,1,#fea873,1,1
ERS12516967.bin.r.55,2,1,#fea873,1,1
MGYG000298760,2,1,#fea873,1,1
MGYG000298760,2,1,#fea873,1,1
BritoIL_2016__WL.8.SA__bin.4,2,1,#fea873,1,1
BritoIL_2016__M1.38.SA__bin.1,2,1,#fea873,1,1
GWHAPRV00000000,2,1,#fea873,1,1
ERS12516989.bin.r.12,2,1,#fea873,1,1
CMC003.B.bin.r.45,2,1,#fea873,1,1
ERS12516982.bin.r.12,2,1,#fea873,1,1
GWHARAA00000000,2,1,#fea873,1,1
GWHAQUL00000000,2,1,#fea873,1,1
GWHAQTM00000000,2,1,#fea873,1,1
HMP_2012__SRS014690__bin.33,2,1,#fea873,1,1
GWHAPTQ00000000,2,1,#fea873,1,1
GWHAPRO00000000,2,1,#fea873,1,1
GWHARJQ00000000,2,1,#fea873,1,1
HMP_2012__SRS015209__bin.66,2,1,#fea873,1,1
GWHAQMA00000000,2,1,#fea873,1,1
BritoIL_2016__W2.68.SA__bin.28,2,1,#fea873,1,1
CMC023.A.bin.r.107,2,1,#fea873,1,1
GWHARUK00000000,2,1,#fea873,1,1
GWHAQYF00000000,2,1,#fea873,1,1
ERS1202876.bin.r.4,2,1,#fea873,1,1
GWHARKW00000000,2,1,#fea873,1,1
ERS12516953.bin.r.4,2,1,#fea873,1,1
CMC028.B.bin.r.5,2,1,#fea873,1,1
GWHARUP00000000,2,1,#fea873,1,1
CM_periimplantitis__SP_143SPI_T016__bin.22,2,1,#fea873,1,1
ERS12516934.bin.r.17,2,1,#fea873,1,1
ERS12516944.bin.r.6,2,1,#fea873,1,1
ERS12516976.bin.r.35,2,1,#fea873,1,1
GWHAQNQ00000000,2,1,#fea873,1,1
GWHAQOW00000000,2,1,#fea873,1,1
HMP_2012__SRS058053__bin.56,2,1,#fea873,1,1
CM_periimplantitis__SP_323SPI_T016__bin.14,2,1,#fea873,1,1
GWHAQIS00000000,2,1,#fea873,1,1
GWHARSR00000000,2,1,#fea873,1,1
GWHAQOK00000000,2,1,#fea873,1,1
GWHARIW00000000,2,1,#fea873,1,1
GWHAQRB00000000,2,1,#fea873,1,1
GWHAQUZ00000000,2,1,#fea873,1,1
GWHARDG00000000,2,1,#fea873,1,1
GWHAREI00000000,2,1,#fea873,1,1
GWHARIM00000000,2,1,#fea873,1,1
CMC040.B.bin.r.43,2,1,#fea873,1,1
CMC016.B.bin.r.39,2,1,#fea873,1,1
GWHARXJ00000000,2,1,#fea873,1,1
GWHARRL00000000,2,1,#fea873,1,1
ERS12516973.bin.r.46,2,1,#fea873,1,1
CMC005.B.bin.r.36,2,1,#fea873,1,1
CMC035.B.bin.r.40,2,1,#fea873,1,1
GWHARTM00000000,2,1,#fea873,1,1
GWHAQVJ00000000,2,1,#fea873,1,1
HMP_2012__SRS024289__bin.32,2,1,#fea873,1,1
CM_periimplantitis__SP_187SPT_T016_R__bin.9,2,1,#fea873,1,1
CMC021.B.bin.r.3,2,1,#fea873,1,1
HMP_2012__SRS011343__bin.16,2,1,#fea873,1,1
ERS12516962.bin.r.4,2,1,#fea873,1,1
HMP_2012__SRS019128__bin.45,2,1,#fea873,1,1
CMC038.A.bin.r.26,2,1,#fea873,1,1
CMC018.B.bin.r.76,2,1,#fea873,1,1
CMC026.B.bin.r.73,2,1,#fea873,1,1
ERS3774424.bin.r.9,2,1,#fea873,1,1
CMC017.B.bin.r.66,2,1,#fea873,1,1
ERS6955144.bin.r.31,2,1,#fea873,1,1
CMC018.B.bin.r.128,2,1,#fea873,1,1
ERS4042406.bin.r.23,2,1,#fea873,1,1
CMC011.B.bin.r.112,2,1,#fea873,1,1
MGYG000298117,2,1,#fea873,1,1
HMP_2012__SRS063932__bin.49,2,1,#fea873,1,1
SRS4625246.bin.r.4,2,1,#fea873,1,1
ERS3774391.bin.r.15,2,1,#fea873,1,1
GWHARVM00000000,2,1,#fea873,1,1
CMC012.B.bin.r.8,2,1,#fea873,1,1
GWHARLF00000000,2,1,#fea873,1,1
CMC022.B.bin.r.75,2,1,#fea873,1,1
CMC038.B.bin.r.39,2,1,#fea873,1,1
GWHAPWX00000000,2,1,#fea873,1,1
ERS12516938.bin.r.38,2,1,#fea873,1,1
CMC035.B.bin.r.54,2,1,#fea873,1,1
CMC038.A.bin.r.21,2,1,#fea873,1,1
CMC018.B.bin.r.53,2,1,#fea873,1,1
ERS3395771.bin.r.31,2,1,#fea873,1,1
ERS3774422.bin.r.29,2,1,#fea873,1,1
CMC038.A.bin.r.15,2,1,#fea873,1,1
GWHAQVQ00000000,2,1,#fea873,1,1
CMC038.B.bin.r.108,2,1,#fea873,1,1
ERS12516970.bin.r.72,2,1,#fea873,1,1
CMC004.B.bin.r.104,2,1,#fea873,1,1
CMC023.A.bin.r.44,2,1,#fea873,1,1
CMC001.B.bin.r.51,2,1,#fea873,1,1
ERS12516978.bin.r.18,2,1,#fea873,1,1
ERS12516970.bin.r.140,2,1,#fea873,1,1
CMC004.B.bin.r.61,2,1,#fea873,1,1
CMC040.B.bin.r.59,2,1,#fea873,1,1
MGYG000298137,2,1,#fea873,1,1
CMC021.B.bin.r.81,2,1,#fea873,1,1
GWHARBU00000000,2,1,#fea873,1,1
GWHAPZN00000000,2,1,#fea873,1,1
GWHAQVR00000000,2,1,#fea873,1,1
ERS12516962.bin.r.43,2,1,#fea873,1,1
MGYG000298785,2,1,#fea873,1,1
CMC007.B.bin.r.71,2,1,#fea873,1,1
ERSX0002001.bin.r.50,2,1,#fea873,1,1
CMC046.B.bin.r.13,2,1,#fea873,1,1
GWHAQAK00000000,2,1,#fea873,1,1
HMP_2012__SRS049389__bin.18,2,1,#fea873,1,1
CMC018.B.bin.r.101,2,1,#fea873,1,1
CMC038.A.bin.r.8,2,1,#fea873,1,1
ERS12516962.bin.r.58,2,1,#fea873,1,1
ERS9656248.bin.r.5,2,1,#fea873,1,1
ERS3774422.bin.r.9,2,1,#fea873,1,1
CMC038.A.bin.r.3,2,1,#fea873,1,1
ERS6955164.bin.r.1,2,1,#fea873,1,1
SRS3078097.bin.r.11,2,1,#fea873,1,1
FerrettiP_2018__CA_C10052IS2909SA_t1M16__bin.1,2,1,#fea873,1,1
ERSX0004001.bin.r.4,2,1,#fea873,1,1
ERS4042419.bin.r.8,2,1,#fea873,1,1
SRS11653557.bin.r.1,2,1,#fea873,1,1
SRS3078134.bin.r.5,2,1,#fea873,1,1
SRS3078198.bin.r.8,2,1,#fea873,1,1
SRS3078204.bin.r.3,2,1,#fea873,1,1
SRS3078162.bin.r.1,2,1,#fea873,1,1
SRS3078181.bin.r.5,2,1,#fea873,1,1
SRS11653561.bin.r.1,2,1,#fea873,1,1
SRS3078204.bin.r.11,2,1,#fea873,1,1
SRS3078162.bin.r.16,2,1,#fea873,1,1
SRS11653561.bin.r.4,2,1,#fea873,1,1
SRS3078204.bin.r.16,2,1,#fea873,1,1
ERS3774468.bin.r.18,2,1,#fea873,1,1
SRS11653560.bin.r.5,2,1,#fea873,1,1
SRS3078204.bin.r.14,2,1,#fea873,1,1
ERSX0004093.bin.r.4,2,1,#fea873,1,1
SRS3078200.bin.r.5,2,1,#fea873,1,1
SRS3078115.bin.r.2,2,1,#fea873,1,1
SRS3078097.bin.r.4,2,1,#fea873,1,1
