Bin	Base	mean_damage	Study	primary_cluster	SampleID	library_treatment	library_polymerase
ERS6205396.bin.r.4	3	0.0442096774193548	Granehall2021	1187	ERS6205396	None	Phusion Hot Start High-Fidelity DNA
ERS6205396.bin.r.4	4	0.0362661290322581	Granehall2021	1187	ERS6205396	None	Phusion Hot Start High-Fidelity DNA
ERS6205396.bin.r.4	5	0.03	Granehall2021	1187	ERS6205396	None	Phusion Hot Start High-Fidelity DNA
ERS6205397.bin.r.3	0	0.0894166666666667	Granehall2021	1187	ERS6205397	None	Phusion Hot Start High-Fidelity DNA
ERS6205397.bin.r.3	1	0.0792685185185185	Granehall2021	1187	ERS6205397	None	Phusion Hot Start High-Fidelity DNA
ERS6205397.bin.r.3	2	0.0435833333333333	Granehall2021	1187	ERS6205397	None	Phusion Hot Start High-Fidelity DNA
ERS6205397.bin.r.3	3	0.0330277777777778	Granehall2021	1187	ERS6205397	None	Phusion Hot Start High-Fidelity DNA
ERS6205397.bin.r.3	4	0.0264259259259259	Granehall2021	1187	ERS6205397	None	Phusion Hot Start High-Fidelity DNA
ERS6205397.bin.r.3	5	0.0204907407407407	Granehall2021	1187	ERS6205397	None	Phusion Hot Start High-Fidelity DNA
ERS6205398.bin.r.9	0	0.0670867346938776	Granehall2021	1187	ERS6205398	None	Phusion Hot Start High-Fidelity DNA
ERS6205398.bin.r.9	1	0.052734693877551	Granehall2021	1187	ERS6205398	None	Phusion Hot Start High-Fidelity DNA
ERS6205398.bin.r.9	2	0.0358137755102041	Granehall2021	1187	ERS6205398	None	Phusion Hot Start High-Fidelity DNA
ERS6205398.bin.r.9	3	0.0335739795918367	Granehall2021	1187	ERS6205398	None	Phusion Hot Start High-Fidelity DNA
ERS6205398.bin.r.9	4	0.0260459183673469	Granehall2021	1187	ERS6205398	None	Phusion Hot Start High-Fidelity DNA
ERS6205398.bin.r.9	5	0.0229770408163265	Granehall2021	1187	ERS6205398	None	Phusion Hot Start High-Fidelity DNA
ERS6205399.bin.r.4	0	0.0719083333333333	Granehall2021	1187	ERS6205399	None	Phusion Hot Start High-Fidelity DNA
ERS6205399.bin.r.4	1	0.0582333333333333	Granehall2021	1187	ERS6205399	None	Phusion Hot Start High-Fidelity DNA
ERS6205399.bin.r.4	2	0.0405083333333333	Granehall2021	1187	ERS6205399	None	Phusion Hot Start High-Fidelity DNA
ERS6205399.bin.r.4	3	0.036975	Granehall2021	1187	ERS6205399	None	Phusion Hot Start High-Fidelity DNA
ERS6205399.bin.r.4	4	0.0326666666666667	Granehall2021	1187	ERS6205399	None	Phusion Hot Start High-Fidelity DNA
ERS6205399.bin.r.4	5	0.02715	Granehall2021	1187	ERS6205399	None	Phusion Hot Start High-Fidelity DNA
ERS6205401.bin.r.2	0	0.112538461538462	Granehall2021	1188	ERS6205401	None	Phusion Hot Start High-Fidelity DNA
ERS6205401.bin.r.2	1	0.0949919028340081	Granehall2021	1188	ERS6205401	None	Phusion Hot Start High-Fidelity DNA
ERS6205401.bin.r.2	2	0.0488866396761134	Granehall2021	1188	ERS6205401	None	Phusion Hot Start High-Fidelity DNA
ERS6205401.bin.r.2	3	0.0419716599190283	Granehall2021	1188	ERS6205401	None	Phusion Hot Start High-Fidelity DNA
ERS6205401.bin.r.2	4	0.0303036437246964	Granehall2021	1188	ERS6205401	None	Phusion Hot Start High-Fidelity DNA
ERS6205401.bin.r.2	5	0.0223238866396761	Granehall2021	1188	ERS6205401	None	Phusion Hot Start High-Fidelity DNA
ERS6205401.bin.r.3	0	0.119663900414938	Granehall2021	1187	ERS6205401	None	Phusion Hot Start High-Fidelity DNA
ERS6205401.bin.r.3	1	0.105639004149378	Granehall2021	1187	ERS6205401	None	Phusion Hot Start High-Fidelity DNA
ERS6205401.bin.r.3	2	0.0562199170124481	Granehall2021	1187	ERS6205401	None	Phusion Hot Start High-Fidelity DNA
ERS6205401.bin.r.3	3	0.045896265560166	Granehall2021	1187	ERS6205401	None	Phusion Hot Start High-Fidelity DNA
ERS6205401.bin.r.3	4	0.0336639004149378	Granehall2021	1187	ERS6205401	None	Phusion Hot Start High-Fidelity DNA
ERS6205401.bin.r.3	5	0.0257095435684647	Granehall2021	1187	ERS6205401	None	Phusion Hot Start High-Fidelity DNA
ERS6205402.bin.r.2	0	0.169017350157729	Granehall2021	1187	ERS6205402	None	Phusion Hot Start High-Fidelity DNA
ERS6205402.bin.r.2	1	0.159973186119874	Granehall2021	1187	ERS6205402	None	Phusion Hot Start High-Fidelity DNA
ERS6205402.bin.r.2	2	0.0799258675078864	Granehall2021	1187	ERS6205402	None	Phusion Hot Start High-Fidelity DNA
ERS6205402.bin.r.2	3	0.0590867507886435	Granehall2021	1187	ERS6205402	None	Phusion Hot Start High-Fidelity DNA
ERS6205402.bin.r.2	4	0.0410788643533123	Granehall2021	1187	ERS6205402	None	Phusion Hot Start High-Fidelity DNA
ERS6205402.bin.r.2	5	0.0325946372239748	Granehall2021	1187	ERS6205402	None	Phusion Hot Start High-Fidelity DNA
ERS6205403.bin.r.3	0	0.113476979742173	Granehall2021	1187	ERS6205403	None	Phusion Hot Start High-Fidelity DNA
ERS6205403.bin.r.3	1	0.0892817679558011	Granehall2021	1187	ERS6205403	None	Phusion Hot Start High-Fidelity DNA
ERS6205403.bin.r.3	2	0.0613093922651934	Granehall2021	1187	ERS6205403	None	Phusion Hot Start High-Fidelity DNA
ERS6205403.bin.r.3	3	0.0510552486187845	Granehall2021	1187	ERS6205403	None	Phusion Hot Start High-Fidelity DNA
ERS6205403.bin.r.3	4	0.0396151012891344	Granehall2021	1187	ERS6205403	None	Phusion Hot Start High-Fidelity DNA
ERS6205403.bin.r.3	5	0.0327034990791897	Granehall2021	1187	ERS6205403	None	Phusion Hot Start High-Fidelity DNA
ERS6256686.bin.r.5	0	0.198821428571429	Ottoni2021	1190	ERS6256686	None	PfuTurbo Cx Hotstart DNA
ERS6256686.bin.r.5	1	0.134238095238095	Ottoni2021	1190	ERS6256686	None	PfuTurbo Cx Hotstart DNA
ERS6256686.bin.r.5	2	0.0787738095238095	Ottoni2021	1190	ERS6256686	None	PfuTurbo Cx Hotstart DNA
ERS6256686.bin.r.5	3	0.0664880952380952	Ottoni2021	1190	ERS6256686	None	PfuTurbo Cx Hotstart DNA
ERS6256686.bin.r.5	4	0.0546785714285714	Ottoni2021	1190	ERS6256686	None	PfuTurbo Cx Hotstart DNA
ERS6256686.bin.r.5	5	0.0504166666666667	Ottoni2021	1190	ERS6256686	None	PfuTurbo Cx Hotstart DNA
ERS6256687_22.0.refbinned	0	0.233977859778598	Ottoni2021	1190	ERS6256687	None	PfuTurbo Cx Hotstart DNA
ERS6256687_22.0.refbinned	1	0.149734317343173	Ottoni2021	1190	ERS6256687	None	PfuTurbo Cx Hotstart DNA
ERS6256687_22.0.refbinned	2	0.0949729397293973	Ottoni2021	1190	ERS6256687	None	PfuTurbo Cx Hotstart DNA
ERS6256687_22.0.refbinned	3	0.0729471094710947	Ottoni2021	1190	ERS6256687	None	PfuTurbo Cx Hotstart DNA
ERS6256687_22.0.refbinned	4	0.0637429274292743	Ottoni2021	1190	ERS6256687	None	PfuTurbo Cx Hotstart DNA
ERS6256687_22.0.refbinned	5	0.0533763837638376	Ottoni2021	1190	ERS6256687	None	PfuTurbo Cx Hotstart DNA
ERS6256687_24.0.refbinned	0	0.269391156462585	Ottoni2021	1187	ERS6256687	None	PfuTurbo Cx Hotstart DNA
ERS6256687_24.0.refbinned	1	0.174289115646259	Ottoni2021	1187	ERS6256687	None	PfuTurbo Cx Hotstart DNA
ERS6256687_24.0.refbinned	2	0.116690476190476	Ottoni2021	1187	ERS6256687	None	PfuTurbo Cx Hotstart DNA
ERS6256687_24.0.refbinned	3	0.0988945578231293	Ottoni2021	1187	ERS6256687	None	PfuTurbo Cx Hotstart DNA
ERS6256687_24.0.refbinned	4	0.0778809523809524	Ottoni2021	1187	ERS6256687	None	PfuTurbo Cx Hotstart DNA
ERS6256687_24.0.refbinned	5	0.0680510204081633	Ottoni2021	1187	ERS6256687	None	PfuTurbo Cx Hotstart DNA
ERS6256688.bin.r.5	0	0.054764192139738	Ottoni2021	1188	ERS6256688	None	PfuTurbo Cx Hotstart DNA
ERS6256688.bin.r.5	1	0.0504366812227074	Ottoni2021	1188	ERS6256688	None	PfuTurbo Cx Hotstart DNA
ERS6256688.bin.r.5	2	0.0352532751091703	Ottoni2021	1188	ERS6256688	None	PfuTurbo Cx Hotstart DNA
ERS6256688.bin.r.5	3	0.0358296943231441	Ottoni2021	1188	ERS6256688	None	PfuTurbo Cx Hotstart DNA
ERS6256688.bin.r.5	4	0.0294235807860262	Ottoni2021	1188	ERS6256688	None	PfuTurbo Cx Hotstart DNA
ERS6256688.bin.r.5	5	0.0299301310043668	Ottoni2021	1188	ERS6256688	None	PfuTurbo Cx Hotstart DNA
ERS6256688.bin.r.8	0	0.0641705202312139	Ottoni2021	1187	ERS6256688	None	PfuTurbo Cx Hotstart DNA
ERS6256688.bin.r.8	1	0.0674421965317919	Ottoni2021	1187	ERS6256688	None	PfuTurbo Cx Hotstart DNA
ERS6256688.bin.r.8	2	0.0501531791907514	Ottoni2021	1187	ERS6256688	None	PfuTurbo Cx Hotstart DNA
ERS6256688.bin.r.8	3	0.052485549132948	Ottoni2021	1187	ERS6256688	None	PfuTurbo Cx Hotstart DNA
ERS6256688.bin.r.8	4	0.0419682080924856	Ottoni2021	1187	ERS6256688	None	PfuTurbo Cx Hotstart DNA
ERS6256688.bin.r.8	5	0.0400838150289017	Ottoni2021	1187	ERS6256688	None	PfuTurbo Cx Hotstart DNA
ERS6256689.bin.r.1	0	0.230932330827068	Ottoni2021	1190	ERS6256689	None	PfuTurbo Cx Hotstart DNA
ERS6256689.bin.r.1	1	0.147601503759399	Ottoni2021	1190	ERS6256689	None	PfuTurbo Cx Hotstart DNA
ERS6256689.bin.r.1	2	0.0893684210526316	Ottoni2021	1190	ERS6256689	None	PfuTurbo Cx Hotstart DNA
ERS6256689.bin.r.1	3	0.0748195488721805	Ottoni2021	1190	ERS6256689	None	PfuTurbo Cx Hotstart DNA
ERS6256689.bin.r.1	4	0.0585112781954887	Ottoni2021	1190	ERS6256689	None	PfuTurbo Cx Hotstart DNA
ERS6256689.bin.r.1	5	0.0507593984962406	Ottoni2021	1190	ERS6256689	None	PfuTurbo Cx Hotstart DNA
ERS6256692.bin.r.10	0	0.251722627737226	Ottoni2021	1190	ERS6256692	None	PfuTurbo Cx Hotstart DNA
ERS6256692.bin.r.10	1	0.154204379562044	Ottoni2021	1190	ERS6256692	None	PfuTurbo Cx Hotstart DNA
ERS6256692.bin.r.10	2	0.0911094890510949	Ottoni2021	1190	ERS6256692	None	PfuTurbo Cx Hotstart DNA
ERS6256692.bin.r.10	3	0.0724890510948905	Ottoni2021	1190	ERS6256692	None	PfuTurbo Cx Hotstart DNA
ERS6256692.bin.r.10	4	0.0588467153284672	Ottoni2021	1190	ERS6256692	None	PfuTurbo Cx Hotstart DNA
ERS6256692.bin.r.10	5	0.0528467153284672	Ottoni2021	1190	ERS6256692	None	PfuTurbo Cx Hotstart DNA
ERS6256693.bin.r.10	0	0.288767441860465	Ottoni2021	1189	ERS6256693	None	PfuTurbo Cx Hotstart DNA
ERS6256693.bin.r.10	1	0.174308970099668	Ottoni2021	1189	ERS6256693	None	PfuTurbo Cx Hotstart DNA
ERS6256693.bin.r.10	2	0.100119601328904	Ottoni2021	1189	ERS6256693	None	PfuTurbo Cx Hotstart DNA
ERS6256693.bin.r.10	3	0.0744318936877076	Ottoni2021	1189	ERS6256693	None	PfuTurbo Cx Hotstart DNA
ERS6256693.bin.r.10	4	0.0588637873754153	Ottoni2021	1189	ERS6256693	None	PfuTurbo Cx Hotstart DNA
ERS6256693.bin.r.10	5	0.0520963455149502	Ottoni2021	1189	ERS6256693	None	PfuTurbo Cx Hotstart DNA
ERS6256693.bin.r.8	0	0.274598290598291	Ottoni2021	1190	ERS6256693	None	PfuTurbo Cx Hotstart DNA
ERS6256693.bin.r.8	1	0.165837606837607	Ottoni2021	1190	ERS6256693	None	PfuTurbo Cx Hotstart DNA
ERS6256693.bin.r.8	2	0.0965384615384616	Ottoni2021	1190	ERS6256693	None	PfuTurbo Cx Hotstart DNA
ERS6256693.bin.r.8	3	0.0710683760683761	Ottoni2021	1190	ERS6256693	None	PfuTurbo Cx Hotstart DNA
ERS6256693.bin.r.8	4	0.0577863247863248	Ottoni2021	1190	ERS6256693	None	PfuTurbo Cx Hotstart DNA
ERS6256693.bin.r.8	5	0.0496239316239316	Ottoni2021	1190	ERS6256693	None	PfuTurbo Cx Hotstart DNA
ERS6256694.bin.r.4	0	0.2844453125	Ottoni2021	1190	ERS6256694	None	PfuTurbo Cx Hotstart DNA
ERS6256694.bin.r.4	1	0.2005625	Ottoni2021	1190	ERS6256694	None	PfuTurbo Cx Hotstart DNA
ERS6256694.bin.r.4	2	0.129953125	Ottoni2021	1190	ERS6256694	None	PfuTurbo Cx Hotstart DNA
ERS6256694.bin.r.4	3	0.1034296875	Ottoni2021	1190	ERS6256694	None	PfuTurbo Cx Hotstart DNA
ERS6256694.bin.r.4	4	0.0858515625	Ottoni2021	1190	ERS6256694	None	PfuTurbo Cx Hotstart DNA
ERS6256694.bin.r.4	5	0.0731640625	Ottoni2021	1190	ERS6256694	None	PfuTurbo Cx Hotstart DNA
ERS6256698_24.0.refbinned	0	0.258473640167364	Ottoni2021	1187	ERS6256698	None	PfuTurbo Cx Hotstart DNA
ERS6256698_24.0.refbinned	1	0.178882845188285	Ottoni2021	1187	ERS6256698	None	PfuTurbo Cx Hotstart DNA
ERS6256698_24.0.refbinned	2	0.111587447698745	Ottoni2021	1187	ERS6256698	None	PfuTurbo Cx Hotstart DNA
ERS6256698_24.0.refbinned	3	0.0895765690376569	Ottoni2021	1187	ERS6256698	None	PfuTurbo Cx Hotstart DNA
ERS6256698_24.0.refbinned	4	0.0695774058577406	Ottoni2021	1187	ERS6256698	None	PfuTurbo Cx Hotstart DNA
ERS6256698_24.0.refbinned	5	0.062560669456067	Ottoni2021	1187	ERS6256698	None	PfuTurbo Cx Hotstart DNA
ERS6256698_26.0.refbinned	0	0.251706088992974	Ottoni2021	1189	ERS6256698	None	PfuTurbo Cx Hotstart DNA
ERS6256698_26.0.refbinned	1	0.175489461358314	Ottoni2021	1189	ERS6256698	None	PfuTurbo Cx Hotstart DNA
ERS6256698_26.0.refbinned	2	0.108933255269321	Ottoni2021	1189	ERS6256698	None	PfuTurbo Cx Hotstart DNA
ERS6256698_26.0.refbinned	3	0.0825351288056206	Ottoni2021	1189	ERS6256698	None	PfuTurbo Cx Hotstart DNA
ERS6256698_26.0.refbinned	4	0.0627728337236534	Ottoni2021	1189	ERS6256698	None	PfuTurbo Cx Hotstart DNA
ERS6256698_26.0.refbinned	5	0.0579274004683841	Ottoni2021	1189	ERS6256698	None	PfuTurbo Cx Hotstart DNA
ERS6256699.bin.r.18	0	0.243182389937107	Ottoni2021	1187	ERS6256699	None	PfuTurbo Cx Hotstart DNA
ERS6256699.bin.r.18	1	0.161471698113208	Ottoni2021	1187	ERS6256699	None	PfuTurbo Cx Hotstart DNA
ERS6256699.bin.r.18	2	0.10111320754717	Ottoni2021	1187	ERS6256699	None	PfuTurbo Cx Hotstart DNA
ERS6256699.bin.r.18	3	0.0849937106918239	Ottoni2021	1187	ERS6256699	None	PfuTurbo Cx Hotstart DNA
ERS6256699.bin.r.18	4	0.0621509433962264	Ottoni2021	1187	ERS6256699	None	PfuTurbo Cx Hotstart DNA
ERS6256699.bin.r.18	5	0.0529559748427673	Ottoni2021	1187	ERS6256699	None	PfuTurbo Cx Hotstart DNA
ERS6256699.bin.r.3	0	0.228896103896104	Ottoni2021	1189	ERS6256699	None	PfuTurbo Cx Hotstart DNA
ERS6256699.bin.r.3	1	0.156675324675325	Ottoni2021	1189	ERS6256699	None	PfuTurbo Cx Hotstart DNA
ERS6256699.bin.r.3	2	0.102619047619048	Ottoni2021	1189	ERS6256699	None	PfuTurbo Cx Hotstart DNA
ERS6256699.bin.r.3	3	0.0823376623376623	Ottoni2021	1189	ERS6256699	None	PfuTurbo Cx Hotstart DNA
ERS6256699.bin.r.3	4	0.0642337662337662	Ottoni2021	1189	ERS6256699	None	PfuTurbo Cx Hotstart DNA
ERS6256699.bin.r.3	5	0.0547965367965368	Ottoni2021	1189	ERS6256699	None	PfuTurbo Cx Hotstart DNA
ERS6256700.bin.r.8	0	0.23739608801956	Ottoni2021	1187	ERS6256700	None	PfuTurbo Cx Hotstart DNA
ERS6256700.bin.r.8	1	0.16879217603912	Ottoni2021	1187	ERS6256700	None	PfuTurbo Cx Hotstart DNA
ERS6256700.bin.r.8	2	0.121511002444988	Ottoni2021	1187	ERS6256700	None	PfuTurbo Cx Hotstart DNA
ERS6256700.bin.r.8	3	0.109053789731051	Ottoni2021	1187	ERS6256700	None	PfuTurbo Cx Hotstart DNA
ERS6256700.bin.r.8	4	0.0878044009779951	Ottoni2021	1187	ERS6256700	None	PfuTurbo Cx Hotstart DNA
ERS6256700.bin.r.8	5	0.076	Ottoni2021	1187	ERS6256700	None	PfuTurbo Cx Hotstart DNA
ERS6256701.bin.r.3	0	0.191796352583587	Ottoni2021	1189	ERS6256701	None	PfuTurbo Cx Hotstart DNA
ERS6256701.bin.r.3	1	0.144449848024316	Ottoni2021	1189	ERS6256701	None	PfuTurbo Cx Hotstart DNA
ERS6256701.bin.r.3	2	0.101744680851064	Ottoni2021	1189	ERS6256701	None	PfuTurbo Cx Hotstart DNA
ERS6256701.bin.r.3	3	0.0841246200607903	Ottoni2021	1189	ERS6256701	None	PfuTurbo Cx Hotstart DNA
ERS6256701.bin.r.3	4	0.0616200607902736	Ottoni2021	1189	ERS6256701	None	PfuTurbo Cx Hotstart DNA
ERS6256701.bin.r.3	5	0.0553951367781155	Ottoni2021	1189	ERS6256701	None	PfuTurbo Cx Hotstart DNA
ERS6256701.bin.r.8	0	0.218207070707071	Ottoni2021	1187	ERS6256701	None	PfuTurbo Cx Hotstart DNA
ERS6256701.bin.r.8	1	0.162699494949495	Ottoni2021	1187	ERS6256701	None	PfuTurbo Cx Hotstart DNA
ERS6256701.bin.r.8	2	0.112477272727273	Ottoni2021	1187	ERS6256701	None	PfuTurbo Cx Hotstart DNA
ERS6256701.bin.r.8	3	0.0961439393939394	Ottoni2021	1187	ERS6256701	None	PfuTurbo Cx Hotstart DNA
ERS6256701.bin.r.8	4	0.0757348484848485	Ottoni2021	1187	ERS6256701	None	PfuTurbo Cx Hotstart DNA
ERS6256701.bin.r.8	5	0.0656944444444445	Ottoni2021	1187	ERS6256701	None	PfuTurbo Cx Hotstart DNA
ERS6256702.bin.r.1	0	0.240469534050179	Ottoni2021	1189	ERS6256702	None	PfuTurbo Cx Hotstart DNA
ERS6256702.bin.r.1	1	0.155462365591398	Ottoni2021	1189	ERS6256702	None	PfuTurbo Cx Hotstart DNA
ERS6256702.bin.r.1	2	0.0911326164874552	Ottoni2021	1189	ERS6256702	None	PfuTurbo Cx Hotstart DNA
ERS6256702.bin.r.1	3	0.0699964157706093	Ottoni2021	1189	ERS6256702	None	PfuTurbo Cx Hotstart DNA
ERS6256702.bin.r.1	4	0.0555878136200717	Ottoni2021	1189	ERS6256702	None	PfuTurbo Cx Hotstart DNA
ERS6256702.bin.r.1	5	0.0478853046594982	Ottoni2021	1189	ERS6256702	None	PfuTurbo Cx Hotstart DNA
ERS6256704.bin.r.11	0	0.20555910543131	Ottoni2021	1189	ERS6256704	None	PfuTurbo Cx Hotstart DNA
ERS6256704.bin.r.11	1	0.155575079872204	Ottoni2021	1189	ERS6256704	None	PfuTurbo Cx Hotstart DNA
ERS6256704.bin.r.11	2	0.106038338658147	Ottoni2021	1189	ERS6256704	None	PfuTurbo Cx Hotstart DNA
ERS6256704.bin.r.11	3	0.0891884984025559	Ottoni2021	1189	ERS6256704	None	PfuTurbo Cx Hotstart DNA
ERS6256704.bin.r.11	4	0.0687507987220447	Ottoni2021	1189	ERS6256704	None	PfuTurbo Cx Hotstart DNA
ERS6256704.bin.r.11	5	0.0589009584664537	Ottoni2021	1189	ERS6256704	None	PfuTurbo Cx Hotstart DNA
ERS6256704.bin.r.17	0	0.195474137931035	Ottoni2021	1187	ERS6256704	None	PfuTurbo Cx Hotstart DNA
ERS6256704.bin.r.17	1	0.150943965517241	Ottoni2021	1187	ERS6256704	None	PfuTurbo Cx Hotstart DNA
ERS6256704.bin.r.17	2	0.103823275862069	Ottoni2021	1187	ERS6256704	None	PfuTurbo Cx Hotstart DNA
ERS6256704.bin.r.17	3	0.0900818965517241	Ottoni2021	1187	ERS6256704	None	PfuTurbo Cx Hotstart DNA
ERS6256704.bin.r.17	4	0.0682844827586207	Ottoni2021	1187	ERS6256704	None	PfuTurbo Cx Hotstart DNA
ERS6256704.bin.r.17	5	0.0614353448275862	Ottoni2021	1187	ERS6256704	None	PfuTurbo Cx Hotstart DNA
ERS6256706_24.0.refbinned	0	0.219941649899396	Ottoni2021	1187	ERS6256706	None	PfuTurbo Cx Hotstart DNA
ERS6256706_24.0.refbinned	1	0.162541247484909	Ottoni2021	1187	ERS6256706	None	PfuTurbo Cx Hotstart DNA
ERS6256706_24.0.refbinned	2	0.112458752515091	Ottoni2021	1187	ERS6256706	None	PfuTurbo Cx Hotstart DNA
ERS6256706_24.0.refbinned	3	0.0997746478873239	Ottoni2021	1187	ERS6256706	None	PfuTurbo Cx Hotstart DNA
ERS6256706_24.0.refbinned	4	0.0754486921529175	Ottoni2021	1187	ERS6256706	None	PfuTurbo Cx Hotstart DNA
ERS6256706_24.0.refbinned	5	0.0710160965794769	Ottoni2021	1187	ERS6256706	None	PfuTurbo Cx Hotstart DNA
ERS6256706_26.0.refbinned	0	0.220657012195122	Ottoni2021	1189	ERS6256706	None	PfuTurbo Cx Hotstart DNA
ERS6256706_26.0.refbinned	1	0.163756097560976	Ottoni2021	1189	ERS6256706	None	PfuTurbo Cx Hotstart DNA
ERS6256706_26.0.refbinned	2	0.108466463414634	Ottoni2021	1189	ERS6256706	None	PfuTurbo Cx Hotstart DNA
ERS6256706_26.0.refbinned	3	0.0933262195121951	Ottoni2021	1189	ERS6256706	None	PfuTurbo Cx Hotstart DNA
ERS6256706_26.0.refbinned	4	0.0729420731707317	Ottoni2021	1189	ERS6256706	None	PfuTurbo Cx Hotstart DNA
ERS6256706_26.0.refbinned	5	0.0633826219512195	Ottoni2021	1189	ERS6256706	None	PfuTurbo Cx Hotstart DNA
ERS6256708.bin.r.4	0	0.257706422018349	Ottoni2021	1189	ERS6256708	None	PfuTurbo Cx Hotstart DNA
ERS6256708.bin.r.4	1	0.17137003058104	Ottoni2021	1189	ERS6256708	None	PfuTurbo Cx Hotstart DNA
ERS6256708.bin.r.4	2	0.107577981651376	Ottoni2021	1189	ERS6256708	None	PfuTurbo Cx Hotstart DNA
ERS6256708.bin.r.4	3	0.0893180428134557	Ottoni2021	1189	ERS6256708	None	PfuTurbo Cx Hotstart DNA
ERS6256708.bin.r.4	4	0.0717889908256881	Ottoni2021	1189	ERS6256708	None	PfuTurbo Cx Hotstart DNA
ERS6256708.bin.r.4	5	0.0572599388379205	Ottoni2021	1189	ERS6256708	None	PfuTurbo Cx Hotstart DNA
ERS6256709_24.0.refbinned	0	0.132656862745098	Ottoni2021	1187	ERS6256709	None	PfuTurbo Cx Hotstart DNA
ERS6256709_24.0.refbinned	1	0.0849536541889483	Ottoni2021	1187	ERS6256709	None	PfuTurbo Cx Hotstart DNA
ERS6256709_24.0.refbinned	2	0.0545793226381462	Ottoni2021	1187	ERS6256709	None	PfuTurbo Cx Hotstart DNA
ERS6256709_24.0.refbinned	3	0.0441693404634581	Ottoni2021	1187	ERS6256709	None	PfuTurbo Cx Hotstart DNA
ERS6256709_24.0.refbinned	4	0.0380891265597148	Ottoni2021	1187	ERS6256709	None	PfuTurbo Cx Hotstart DNA
ERS6256709_24.0.refbinned	5	0.0315142602495544	Ottoni2021	1187	ERS6256709	None	PfuTurbo Cx Hotstart DNA
ERS6256713.bin.r.10	0	0.112692640692641	Ottoni2021	1187	ERS6256713	None	PfuTurbo Cx Hotstart DNA
ERS6256713.bin.r.10	1	0.0856320346320346	Ottoni2021	1187	ERS6256713	None	PfuTurbo Cx Hotstart DNA
ERS6256713.bin.r.10	2	0.0600952380952381	Ottoni2021	1187	ERS6256713	None	PfuTurbo Cx Hotstart DNA
ERS6256713.bin.r.10	3	0.051525974025974	Ottoni2021	1187	ERS6256713	None	PfuTurbo Cx Hotstart DNA
ERS6256713.bin.r.10	4	0.0459848484848485	Ottoni2021	1187	ERS6256713	None	PfuTurbo Cx Hotstart DNA
ERS6256713.bin.r.10	5	0.0396190476190476	Ottoni2021	1187	ERS6256713	None	PfuTurbo Cx Hotstart DNA
ERS6256716.bin.r.12	0	0.202866125760649	Ottoni2021	1189	ERS6256716	None	PfuTurbo Cx Hotstart DNA
ERS6256716.bin.r.12	1	0.133878296146045	Ottoni2021	1189	ERS6256716	None	PfuTurbo Cx Hotstart DNA
ERS6256716.bin.r.12	2	0.1016369168357	Ottoni2021	1189	ERS6256716	None	PfuTurbo Cx Hotstart DNA
ERS6256716.bin.r.12	3	0.0775963488843813	Ottoni2021	1189	ERS6256716	None	PfuTurbo Cx Hotstart DNA
ERS6256716.bin.r.12	4	0.0633245436105477	Ottoni2021	1189	ERS6256716	None	PfuTurbo Cx Hotstart DNA
ERS6256716.bin.r.12	5	0.0582129817444219	Ottoni2021	1189	ERS6256716	None	PfuTurbo Cx Hotstart DNA
ERS6256718.bin.r.6	0	0.192574229691877	Ottoni2021	1189	ERS6256718	None	PfuTurbo Cx Hotstart DNA
ERS6256718.bin.r.6	1	0.123683473389356	Ottoni2021	1189	ERS6256718	None	PfuTurbo Cx Hotstart DNA
ERS6256718.bin.r.6	2	0.0815070028011204	Ottoni2021	1189	ERS6256718	None	PfuTurbo Cx Hotstart DNA
ERS6256718.bin.r.6	3	0.0616946778711485	Ottoni2021	1189	ERS6256718	None	PfuTurbo Cx Hotstart DNA
ERS6256718.bin.r.6	4	0.0554285714285714	Ottoni2021	1189	ERS6256718	None	PfuTurbo Cx Hotstart DNA
ERS6256718.bin.r.6	5	0.0453865546218487	Ottoni2021	1189	ERS6256718	None	PfuTurbo Cx Hotstart DNA
ERS6256719_24.0.refbinned	0	0.216568755085435	Ottoni2021	1187	ERS6256719	None	PfuTurbo Cx Hotstart DNA
ERS6256719_24.0.refbinned	1	0.150794141578519	Ottoni2021	1187	ERS6256719	None	PfuTurbo Cx Hotstart DNA
ERS6256719_24.0.refbinned	2	0.112786818551668	Ottoni2021	1187	ERS6256719	None	PfuTurbo Cx Hotstart DNA
ERS6256719_24.0.refbinned	3	0.0963262815296989	Ottoni2021	1187	ERS6256719	None	PfuTurbo Cx Hotstart DNA
ERS6256719_24.0.refbinned	4	0.0817404393816111	Ottoni2021	1187	ERS6256719	None	PfuTurbo Cx Hotstart DNA
ERS6256719_24.0.refbinned	5	0.0743181448331977	Ottoni2021	1187	ERS6256719	None	PfuTurbo Cx Hotstart DNA
ERS6256726.bin.r.4	0	0.281786516853933	Ottoni2021	1187	ERS6256726	None	PfuTurbo Cx Hotstart DNA
ERS6256726.bin.r.4	1	0.173859550561798	Ottoni2021	1187	ERS6256726	None	PfuTurbo Cx Hotstart DNA
ERS6256726.bin.r.4	2	0.110056179775281	Ottoni2021	1187	ERS6256726	None	PfuTurbo Cx Hotstart DNA
ERS6256726.bin.r.4	3	0.0774606741573034	Ottoni2021	1187	ERS6256726	None	PfuTurbo Cx Hotstart DNA
ERS6256726.bin.r.4	4	0.0575112359550562	Ottoni2021	1187	ERS6256726	None	PfuTurbo Cx Hotstart DNA
